iso_3166_1_alpha_3,iso_3166_1_alpha_2,new_confirmed,cumulative_confirmed,date,alpha_3_code,ptdate,stringency_index,country_region_code,mobilitydate,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
NAM,NA,0,16,2020-05-11,NAM,2020-05-11,66.67,NA,2020-05-11,-21.666666666666668,-6.5,-18.333333333333332,-52.5,-7.7777777777777777,10.666666666666666
NAM,NA,0,16,2020-05-12,NAM,2020-05-12,66.67,NA,2020-05-12,-22.333333333333332,-7.25,-21.333333333333332,-44,-8,11
NAM,NA,0,16,2020-05-13,NAM,2020-05-13,66.67,NA,2020-05-13,-21,-7.75,-23,-53.5,-8.3333333333333339,10.666666666666666
NAM,NA,0,16,2020-05-14,NAM,2020-05-14,66.67,NA,2020-05-14,-20,-5.75,-22.666666666666668,-45,-8.4444444444444446,11
NAM,NA,0,16,2020-05-15,NAM,2020-05-15,66.67,NA,2020-05-15,-24.666666666666668,-8,-21,-50.5,-2.8888888888888884,11
NAM,NA,0,16,2020-05-16,NAM,2020-05-16,66.67,NA,2020-05-16,-25.333333333333332,-10,-19.333333333333332,-54.5,-1.5,10.5
NAM,NA,0,16,2020-05-17,NAM,2020-05-17,66.67,NA,2020-05-17,-31,-15.333333333333334,-22.666666666666668,-66.5,-7.3333333333333339,8
NAM,NA,0,16,2020-05-18,NAM,2020-05-18,66.67,NA,2020-05-18,-21.333333333333332,-11.5,-12.666666666666666,-52,-6.2222222222222214,10.666666666666666
NAM,NA,0,16,2020-05-19,NAM,2020-05-19,66.67,NA,2020-05-19,-25,-13.75,-21.666666666666668,-45,-6.8888888888888893,10.333333333333334
NAM,NA,0,16,2020-05-20,NAM,2020-05-20,66.67,NA,2020-05-20,-10.333333333333334,11.5,-13.333333333333334,-46.5,-8.3333333333333339,7.666666666666667
NAM,NA,0,16,2020-05-21,NAM,2020-05-21,66.67,NA,2020-05-21,-34.666666666666664,-14.75,-29.333333333333332,-65,-62.222222222222221,21
NAM,NA,2,18,2020-05-22,NAM,2020-05-22,66.67,NA,2020-05-22,-15.333333333333334,5.25,-10,-56.5,-24.000000000000004,12
NAM,NA,1,19,2020-05-23,NAM,2020-05-23,66.67,NA,2020-05-23,-18,1.5,-4,-59,-8.1666666666666661,7.5
NAM,NA,1,20,2020-05-24,NAM,2020-05-24,66.67,NA,2020-05-24,-20.666666666666668,-9.3333333333333339,3.333333333333333,-67,-10.666666666666666,6
NAM,NA,1,21,2020-05-25,NAM,2020-05-25,66.67,NA,2020-05-25,-39.666666666666664,-29,-33.666666666666664,-67.5,-63.099999999999994,21.5
NAM,NA,0,21,2020-05-26,NAM,2020-05-26,66.67,NA,2020-05-26,-17.333333333333332,-0.25,-24,-46,-12.333333333333332,9.3333333333333339
NAM,NA,0,21,2020-05-27,NAM,2020-05-27,66.67,NA,2020-05-27,-14,2.5,-20.666666666666668,-53,-13.666666666666664,10.333333333333334
NAM,NA,1,22,2020-05-28,NAM,2020-05-28,66.67,NA,2020-05-28,-11.666666666666666,5.75,-21.333333333333332,-44,-12.777777777777779,11
NAM,NA,0,22,2020-05-29,NAM,2020-05-29,66.67,NA,2020-05-29,-11.333333333333334,11.25,-9.6666666666666661,-43,-8,10.666666666666666
NAM,NA,1,23,2020-05-30,NAM,2020-05-30,66.67,NA,2020-05-30,-12.666666666666668,11.5,-11.666666666666666,-51,4.1666666666666661,7
NAM,NA,0,23,2020-05-31,NAM,2020-05-31,66.67,NA,2020-05-31,-13.666666666666668,5.333333333333333,-16.333333333333332,-61.5,0.66666666666666652,5
NAM,NA,1,24,2020-06-01,NAM,2020-06-01,54.63,NA,2020-06-01,-9.6666666666666661,7.25,-11,-43,-3.5555555555555554,10.666666666666666
NAM,NA,1,25,2020-06-02,NAM,2020-06-02,62.96,NA,2020-06-02,-12,7.5,-13,-44,-2.8888888888888888,9.6666666666666661
NAM,NA,0,25,2020-06-03,NAM,2020-06-03,62.96,NA,2020-06-03,-14,3.25,-20,-50,-3.8888888888888888,10.333333333333334
NAM,NA,0,25,2020-06-04,NAM,2020-06-04,62.96,NA,2020-06-04,-14,3.25,-20.666666666666668,-44.5,-4.1111111111111107,11
NAM,NA,0,25,2020-06-05,NAM,2020-06-05,62.96,NA,2020-06-05,-15.666666666666668,1.5,-20.333333333333332,-50.5,-0.22222222222222265,9.6666666666666661
NAM,NA,0,25,2020-06-06,NAM,2020-06-06,62.96,NA,2020-06-06,-21,-3.2500000000000004,-14.333333333333334,-55.5,-0.66666666666666663,6.5
NAM,NA,4,29,2020-06-07,NAM,2020-06-07,62.96,NA,2020-06-07,-24.666666666666668,-12,-22.333333333333332,-67,-2,6
NAM,NA,0,29,2020-06-08,NAM,2020-06-08,62.96,NA,2020-06-08,-16.666666666666668,-4.5,-18,-52,-3.8888888888888888,9.6666666666666661
NAM,NA,2,31,2020-06-09,NAM,2020-06-09,62.96,NA,2020-06-09,-29.666666666666668,-14,-28.333333333333332,-48.5,-4.1111111111111107,12.333333333333334
NAM,NA,0,31,2020-06-10,NAM,2020-06-10,62.96,NA,2020-06-10,-26,-10,-23,-51.5,-6.333333333333333,12.666666666666666
NAM,NA,0,31,2020-06-11,NAM,2020-06-11,62.96,NA,2020-06-11,-25.666666666666668,-9.5,-28.666666666666668,-47,-6.5555555555555571,14
NAM,NA,0,31,2020-06-12,NAM,2020-06-12,62.96,NA,2020-06-12,-27.666666666666668,-11,-33,-51.5,-1.3333333333333344,13.333333333333334
NAM,NA,0,31,2020-06-13,NAM,2020-06-13,62.96,NA,2020-06-13,-32.666666666666664,-15.5,-29.666666666666668,-58.5,-1.5,9.5
NAM,NA,1,32,2020-06-14,NAM,2020-06-14,62.96,NA,2020-06-14,-32,-20.666666666666668,-28.333333333333332,-63,-3,8
NAM,NA,0,32,2020-06-15,NAM,2020-06-15,62.96,NA,2020-06-15,-24,-12.75,-23.333333333333332,-55,-4.1111111111111107,12
NAM,NA,0,32,2020-06-16,NAM,2020-06-16,62.96,NA,2020-06-16,-27.333333333333332,-12.75,-25.333333333333332,-45.5,-2.7777777777777777,12
NAM,NA,2,34,2020-06-17,NAM,2020-06-17,62.96,NA,2020-06-17,-29,-13.25,-26,-50.5,-5.333333333333333,13
NAM,NA,0,34,2020-06-18,NAM,2020-06-18,62.96,NA,2020-06-18,-28.333333333333332,-14.75,-26.333333333333332,-51.5,-5.2222222222222223,13.333333333333334
NAM,NA,5,39,2020-06-19,NAM,2020-06-19,62.96,NA,2020-06-19,-23.666666666666668,-4.5,-28.666666666666668,-50.5,-0.5555555555555558,12.666666666666666
NAM,NA,6,45,2020-06-20,NAM,2020-06-20,62.96,NA,2020-06-20,-25.666666666666668,-3.5000000000000004,-26.666666666666668,-56.5,3.4000000000000004,7.5
NAM,NA,1,46,2020-06-21,NAM,2020-06-21,62.96,NA,2020-06-21,-28.333333333333336,-14.666666666666668,-27.666666666666668,-65.5,-2,6
NAM,NA,9,55,2020-06-22,NAM,2020-06-22,62.96,NA,2020-06-22,-26.333333333333332,-13.25,-27.666666666666668,-57,-4.4444444444444446,13.666666666666666
NAM,NA,8,63,2020-06-23,NAM,2020-06-23,54.63,NA,2020-06-23,-24.333333333333332,-11.5,-31.666666666666668,-50.5,-3.5555555555555558,12
NAM,NA,9,72,2020-06-24,NAM,2020-06-24,54.63,NA,2020-06-24,-22,-10.5,-29,-54,-4.6666666666666679,11.333333333333334
NAM,NA,4,76,2020-06-25,NAM,2020-06-25,54.63,NA,2020-06-25,-10.666666666666666,4.5,-20.333333333333332,-47,-4.7777777777777786,10.333333333333334
NAM,NA,26,102,2020-06-26,NAM,2020-06-26,54.63,NA,2020-06-26,-12.333333333333334,2,-21.333333333333332,-50,-1.666666666666667,9.3333333333333339
NAM,NA,0,102,2020-06-27,NAM,2020-06-27,54.63,NA,2020-06-27,-13,0.5,-20,-58,-0.16666666666666674,6.5
NAM,NA,34,136,2020-06-28,NAM,2020-06-28,54.63,NA,2020-06-28,-17.666666666666668,-7.3333333333333339,-23,-65,-3,6
NAM,NA,14,150,2020-06-29,NAM,2020-06-29,51.85,NA,2020-06-29,-13,-4,-14.666666666666666,-54,-4.1111111111111107,11
NAM,NA,33,183,2020-06-30,NAM,2020-06-30,51.85,NA,2020-06-30,-9.3333333333333339,4.5,-20.333333333333332,-45.5,-0.88888888888888851,9.3333333333333339
NAM,NA,20,203,2020-07-01,NAM,2020-07-01,51.85,NA,2020-07-01,-7.3333333333333339,7,-17,-46.5,-2.2222222222222223,9.3333333333333339
NAM,NA,82,285,2020-07-02,NAM,2020-07-02,51.85,NA,2020-07-02,-7.666666666666667,6.75,-17.333333333333332,-44,-3.7777777777777777,10
NAM,NA,8,293,2020-07-03,NAM,2020-07-03,51.85,NA,2020-07-03,-10.666666666666668,5,-17.333333333333332,-48.5,-1.2222222222222223,9
NAM,NA,57,350,2020-07-04,NAM,2020-07-04,51.85,NA,2020-07-04,-13,1.75,-12,-49,-2.8333333333333339,5.5
NAM,NA,25,375,2020-07-05,NAM,2020-07-05,51.85,NA,2020-07-05,-19.666666666666668,-11,-14,-60.5,-4.3333333333333339,5
NAM,NA,37,412,2020-07-06,NAM,2020-07-06,51.85,NA,2020-07-06,-16,-4.75,-20.333333333333332,-53,-5.5555555555555545,10.666666666666666
NAM,NA,73,485,2020-07-07,NAM,2020-07-07,51.85,NA,2020-07-07,-19.666666666666668,-3.5,-19.666666666666668,-45.5,-4.4444444444444438,10.666666666666666
NAM,NA,54,539,2020-07-08,NAM,2020-07-08,51.85,NA,2020-07-08,-19.333333333333332,-5.5,-18.666666666666668,-48,-4.1111111111111107,10
NAM,NA,54,593,2020-07-09,NAM,2020-07-09,51.85,NA,2020-07-09,-19.333333333333332,-4,-23.666666666666668,-48,-5.666666666666667,11.333333333333334
NAM,NA,22,615,2020-07-10,NAM,2020-07-10,51.85,NA,2020-07-10,-18.666666666666668,-4.5,-24.666666666666668,-49.5,-1.555555555555556,10.666666666666666
NAM,NA,53,668,2020-07-11,NAM,2020-07-11,51.85,NA,2020-07-11,-23.333333333333332,-9.25,-22.666666666666668,-56,-5.333333333333333,8.5
NAM,NA,45,713,2020-07-12,NAM,2020-07-12,51.85,NA,2020-07-12,-28.666666666666668,-17.333333333333332,-22,-62.5,-9.6666666666666679,7
NAM,NA,72,785,2020-07-13,NAM,2020-07-13,51.85,NA,2020-07-13,-22.333333333333332,-9.25,-24.666666666666668,-50.5,-5.2222222222222223,11.666666666666666
NAM,NA,76,861,2020-07-14,NAM,2020-07-14,51.85,NA,2020-07-14,-25.333333333333332,-14.25,-26,-49.5,-4.8888888888888893,11.333333333333334
NAM,NA,3,864,2020-07-15,NAM,2020-07-15,60.65,NA,2020-07-15,-17.25,-9,-29.666666666666668,-51.5,-5.7777777777777786,11.666666666666666
NAM,NA,96,960,2020-07-16,NAM,2020-07-16,60.65,NA,2020-07-16,-23.333333333333332,-10,-26.333333333333332,-43.5,-5.666666666666667,12.666666666666666
NAM,NA,72,1032,2020-07-17,NAM,2020-07-17,60.65,NA,2020-07-17,-19,-10.25,-27.666666666666668,-51.5,-1.7777777777777777,11.333333333333334
NAM,NA,46,1078,2020-07-18,NAM,2020-07-18,60.65,NA,2020-07-18,-26,-13.75,-19.333333333333332,-44.5,-4.6666666666666661,8.5
NAM,NA,125,1203,2020-07-19,NAM,2020-07-19,60.65,NA,2020-07-19,-30.333333333333332,-17.666666666666668,-26.333333333333332,-65.5,-8.3333333333333339,7
NAM,NA,44,1247,2020-07-20,NAM,2020-07-20,60.65,NA,2020-07-20,-20.666666666666668,-3.0000000000000004,-25.333333333333332,-49.5,-5.4444444444444438,10
NAM,NA,97,1344,2020-07-21,NAM,2020-07-21,60.65,NA,2020-07-21,-25.666666666666668,-9.75,-25.666666666666668,-45.5,-5.4444444444444446,10.666666666666666
NAM,NA,22,1366,2020-07-22,NAM,2020-07-22,60.65,NA,2020-07-22,-23.333333333333332,-8,-27,-50.5,-4.7777777777777786,11
NAM,NA,36,1402,2020-07-23,NAM,2020-07-23,60.65,NA,2020-07-23,-20.666666666666668,-6.5,-21.666666666666668,-42,-5.2222222222222232,11
NAM,NA,120,1522,2020-07-24,NAM,2020-07-24,60.65,NA,2020-07-24,-14,3.25,-24.666666666666668,-43,-1.5555555555555556,9.3333333333333339
NAM,NA,17,1539,2020-07-25,NAM,2020-07-25,60.65,NA,2020-07-25,-12.666666666666668,2.5,-17.333333333333332,-55.5,-6.5000000000000009,6
NAM,NA,148,1687,2020-07-26,NAM,2020-07-26,48.15,NA,2020-07-26,-17.666666666666668,-5.3333333333333339,-20.333333333333332,-60.5,-8,4
NAM,NA,87,1774,2020-07-27,NAM,2020-07-27,48.15,NA,2020-07-27,-15.333333333333334,-3.75,-22.666666666666668,-51,-7.2222222222222232,10.333333333333334
NAM,NA,68,1842,2020-07-28,NAM,2020-07-28,48.15,NA,2020-07-28,-19,-5.75,-28,-41.5,-7.2222222222222223,10.333333333333334
NAM,NA,75,1917,2020-07-29,NAM,2020-07-29,48.15,NA,2020-07-29,-9.75,-2,-24.666666666666668,-49.5,-7.8888888888888893,11
NAM,NA,69,1986,2020-07-30,NAM,2020-07-30,48.15,NA,2020-07-30,-13.666666666666666,1,-24.333333333333332,-44.5,-8.6666666666666661,11
NAM,NA,66,2052,2020-07-31,NAM,2020-07-31,48.15,NA,2020-07-31,-7.3333333333333339,12,-19.666666666666668,-47,-4.5555555555555562,8.3333333333333339
NAM,NA,77,2129,2020-08-01,NAM,2020-08-01,48.15,NA,2020-08-01,-7.3333333333333339,9.5,-12,-53,-8.1666666666666679,4
NAM,NA,95,2224,2020-08-02,NAM,2020-08-02,48.15,NA,2020-08-02,-12.666666666666668,0.33333333333333304,-14.666666666666668,-60.5,-11,3
NAM,NA,70,2294,2020-08-03,NAM,2020-08-03,46.76,NA,2020-08-03,-10.666666666666666,5.5,-17.666666666666668,-48.5,-8.2222222222222214,10.666666666666666
NAM,NA,112,2406,2020-08-04,NAM,2020-08-04,48.61,NA,2020-08-04,-16.666666666666668,0.24999999999999978,-19.666666666666668,-45.5,-8.2222222222222214,10.666666666666666
NAM,NA,64,2470,2020-08-05,NAM,2020-08-05,48.61,NA,2020-08-05,-8,0.75,-20.333333333333332,-42,-8,11
NAM,NA,70,2540,2020-08-06,NAM,2020-08-06,48.61,NA,2020-08-06,-14.333333333333334,1.75,-28,-43,-9.4444444444444446,11.666666666666666
NAM,NA,112,2652,2020-08-07,NAM,2020-08-07,48.61,NA,2020-08-07,-16.666666666666668,-2.5,-23.666666666666668,-47.5,-6.333333333333333,10
NAM,NA,150,2802,2020-08-08,NAM,2020-08-08,48.61,NA,2020-08-08,-21.333333333333332,-6.75,-23,-51,-5.333333333333333,7.5
NAM,NA,50,2852,2020-08-09,NAM,2020-08-09,48.61,NA,2020-08-09,-27.333333333333332,-19.333333333333332,-22,-58,-12.333333333333334,6
NAM,NA,97,2949,2020-08-10,NAM,2020-08-10,48.61,NA,2020-08-10,-22.666666666666668,-9.5,-23.333333333333332,-49,-9.6666666666666661,11.666666666666666
NAM,NA,152,3101,2020-08-11,NAM,2020-08-11,48.61,NA,2020-08-11,-27,-12.75,-27.333333333333332,-46.5,-9.2222222222222214,12.666666666666666
NAM,NA,128,3229,2020-08-12,NAM,2020-08-12,60.19,NA,2020-08-12,-22.666666666666668,-7.25,-28,-53,-10.222222222222221,12
NAM,NA,177,3406,2020-08-13,NAM,2020-08-13,60.19,NA,2020-08-13,-30.666666666666668,-9,-33.666666666666664,-52,-11.888888888888889,15
NAM,NA,138,3544,2020-08-14,NAM,2020-08-14,60.19,NA,2020-08-14,-31.333333333333332,-10.75,-30,-60,-7.2222222222222223,15.666666666666666
NAM,NA,182,3726,2020-08-15,NAM,2020-08-15,60.19,NA,2020-08-15,-35.333333333333336,-14,-31.666666666666668,-62.5,-7.333333333333333,13
NAM,NA,181,3907,2020-08-16,NAM,2020-08-16,60.19,NA,2020-08-16,-40.666666666666664,-25.666666666666668,-30.666666666666668,-66,-17.666666666666668,10
NAM,NA,247,4154,2020-08-17,NAM,2020-08-17,60.19,NA,2020-08-17,-31,-15.75,-33,-57,-12.444444444444445,15.666666666666666
NAM,NA,190,4344,2020-08-18,NAM,2020-08-18,60.19,NA,2020-08-18,-35.333333333333336,-19.75,-36,-53.5,-13.333333333333334,15.333333333333334
